Date,Cases
26.12.2021,28
27.12.2021,29
28.12.2021,27
29.12.2021,28
30.12.2021,26
31.12.2021,28
01.01.2022,27
02.01.2022,26
03.01.2022,28
04.01.2022,27
05.01.2022,27
06.01.2022,26
07.01.2022,28
08.01.2022,26
09.01.2022,27
10.01.2022,27
11.01.2022,26
12.01.2022,14
13.01.2022,12
14.01.2022,7
15.01.2022,6
16.01.2022,5
17.01.2022,4
18.01.2022,9
19.01.2022,5
20.01.2022,7
21.01.2022,6
22.01.2022,8
23.01.2022,7
24.01.2022,6
25.01.2022,6
26.01.2022,11
27.01.2022,5
28.01.2022,6
29.01.2022,10
30.01.2022,10
31.01.2022,8
01.02.2022,11
02.02.2022,12
03.02.2022,12
04.02.2022,14
05.02.2022,13
06.02.2022,14
07.02.2022,12
08.02.2022,20
09.02.2022,13
10.02.2022,17
11.02.2022,18
12.02.2022,17
13.02.2022,18
14.02.2022,16
15.02.2022,14
16.02.2022,18
17.02.2022,20
18.02.2022,19
19.02.2022,21
20.02.2022,18
21.02.2022,19
22.02.2022,21
23.02.2022,22
24.02.2022,24
25.02.2022,20
26.02.2022,15
27.02.2022,14
28.02.2022,16
01.03.2022,18
02.03.2022,21
03.03.2022,18
04.03.2022,17
05.03.2022,15
06.03.2022,17
07.03.2022,16
08.03.2022,17
09.03.2022,15
10.03.2022,18
11.03.2022,20
12.03.2022,19
13.03.2022,21
14.03.2022,18
15.03.2022,17
16.03.2022,16
17.03.2022,19
18.03.2022,15
19.03.2022,16
20.03.2022,14
21.03.2022,15
22.03.2022,14
23.03.2022,15
24.03.2022,12
25.03.2022,10
26.03.2022,12
27.03.2022,10
28.03.2022,9
29.03.2022,7
30.03.2022,10
31.03.2022,6
01.04.2022,10
02.04.2022,8
03.04.2022,10
04.04.2022,7
05.04.2022,6
06.04.2022,10
07.04.2022,8
08.04.2022,7
09.04.2022,7
10.04.2022,8
11.04.2022,6
12.04.2022,5
13.04.2022,5
14.04.2022,7
15.04.2022,8
16.04.2022,2
17.04.2022,6
18.04.2022,5
19.04.2022,1
20.04.2022,2
21.04.2022,2
22.04.2022,6
23.04.2022,5
24.04.2022,2
25.04.2022,1
26.04.2022,4
27.04.2022,2
28.04.2022,1
29.04.2022,5
30.04.2022,4
01.05.2022,3
02.05.2022,2
03.05.2022,1
04.05.2022,3
05.05.2022,6
06.05.2022,8
07.05.2022,8
08.05.2022,5
09.05.2022,3
10.05.2022,2
11.05.2022,4
12.05.2022,6
13.05.2022,4
14.05.2022,5
15.05.2022,3
16.05.2022,4
17.05.2022,2
18.05.2022,6
19.05.2022,4
20.05.2022,3
21.05.2022,4
22.05.2022,4
23.05.2022,2
24.05.2022,1
25.05.2022,5
26.05.2022,3
27.05.2022,2
28.05.2022,2
29.05.2022,3
30.05.2022,1
31.05.2022,5
01.06.2022,4
02.06.2022,2
03.06.2022,5
04.06.2022,2
05.06.2022,3
06.06.2022,2
07.06.2022,1
08.06.2022,4
09.06.2022,2
10.06.2022,1
11.06.2022,4
12.06.2022,2
13.06.2022,1
14.06.2022,2
15.06.2022,5
16.06.2022,2
17.06.2022,3
18.06.2022,3
19.06.2022,4
20.06.2022,3
21.06.2022,1
22.06.2022,5
23.06.2022,2
24.06.2022,3
25.06.2022,2
26.06.2022,3
27.06.2022,2
28.06.2022,4
29.06.2022,3
30.06.2022,1
01.07.2022,2
02.07.2022,2
03.07.2022,1
04.07.2022,2
05.07.2022,2
06.07.2022,1
07.07.2022,3
08.07.2022,4
09.07.2022,3
10.07.2022,2
11.07.2022,1
12.07.2022,1
13.07.2022,3
14.07.2022,2
15.07.2022,2
16.07.2022,1
17.07.2022,1
18.07.2022,2
19.07.2022,1
20.07.2022,1
21.07.2022,4
22.07.2022,3
23.07.2022,1
24.07.2022,3
25.07.2022,1
26.07.2022,1
27.07.2022,1
28.07.2022,2
29.07.2022,1
30.07.2022,1
31.07.2022,1
01.08.2022,1
02.08.2022,1
03.08.2022,1
04.08.2022,1
05.08.2022,0
06.08.2022,1
07.08.2022,1
08.08.2022,1
09.08.2022,1
10.08.2022,0
11.08.2022,1
12.08.2022,1
13.08.2022,1
14.08.2022,1
15.08.2022,1
16.08.2022,2
17.08.2022,1
18.08.2022,1
19.08.2022,2
20.08.2022,1
21.08.2022,1
22.08.2022,0
23.08.2022,1
