Date,Cases
31.01.2022,3223
01.02.2022,3277
02.02.2022,3399
03.02.2022,3433
04.02.2022,3992
05.02.2022,4697
06.02.2022,5354
07.02.2022,4900
08.02.2022,4400
09.02.2022,4416
10.02.2022,4443
11.02.2022,4513
12.02.2022,4997
13.02.2022,5004
14.02.2022,5107
15.02.2022,5110
16.02.2022,5159
17.02.2022,4705
18.02.2022,4201
19.02.2022,4034
20.02.2022,3967
21.02.2022,3854
22.02.2022,3719
23.02.2022,3408
24.02.2022,3218
25.02.2022,3118
26.02.2022,2948
27.02.2022,2784
28.02.2022,2615
01.03.2022,2587
02.03.2022,2497
03.03.2022,2405
04.03.2022,2373
05.03.2022,2295
06.03.2022,2222
07.03.2022,2151
08.03.2022,2082
09.03.2022,2011
10.03.2022,1963
11.03.2022,1648
12.03.2022,1343
13.03.2022,1018
14.03.2022,923
15.03.2022,816
16.03.2022,741
17.03.2022,694
18.03.2022,625
19.03.2022,602
20.03.2022,600
21.03.2022,596
22.03.2022,591
23.03.2022,588
24.03.2022,585
25.03.2022,581
26.03.2022,577
27.03.2022,575
28.03.2022,571
29.03.2022,568
30.03.2022,556
31.03.2022,542
01.04.2022,524
02.04.2022,503
03.04.2022,487
04.04.2022,479
05.04.2022,467
06.04.2022,458
07.04.2022,445
08.04.2022,429
09.04.2022,414
10.04.2022,401
11.04.2022,392
12.04.2022,378
13.04.2022,359
14.04.2022,323
15.04.2022,291
16.04.2022,269
17.04.2022,254
18.04.2022,237
19.04.2022,218
20.04.2022,202
21.04.2022,194
22.04.2022,192
23.04.2022,188
24.04.2022,189
25.04.2022,187
26.04.2022,186
27.04.2022,185
28.04.2022,184
29.04.2022,182
30.04.2022,181
01.05.2022,179
02.05.2022,178
03.05.2022,175
04.05.2022,173
05.05.2022,170
06.05.2022,169
07.05.2022,168
08.05.2022,166
09.05.2022,159
10.05.2022,155
11.05.2022,151
12.05.2022,146
13.05.2022,142
14.05.2022,139
15.05.2022,135
16.05.2022,132
17.05.2022,130
18.05.2022,127
19.05.2022,126
20.05.2022,124
21.05.2022,122
22.05.2022,121
23.05.2022,120
24.05.2022,118
25.05.2022,117
26.05.2022,115
27.05.2022,114
28.05.2022,112
29.05.2022,111
30.05.2022,109
31.05.2022,108
01.06.2022,106
02.06.2022,105
03.06.2022,103
04.06.2022,102
05.06.2022,101
06.06.2022,100
07.06.2022,98
08.06.2022,97
09.06.2022,96
10.06.2022,95
11.06.2022,94
12.06.2022,95
13.06.2022,94
14.06.2022,93
15.06.2022,92
16.06.2022,94
17.06.2022,92
18.06.2022,93
19.06.2022,94
20.06.2022,92
21.06.2022,91
22.06.2022,93
23.06.2022,93
24.06.2022,91
25.06.2022,90
26.06.2022,93
27.06.2022,92
28.06.2022,90
29.06.2022,89
30.06.2022,93
01.07.2022,91
02.07.2022,89
03.07.2022,88
04.07.2022,93
05.07.2022,90
06.07.2022,88
07.07.2022,87
08.07.2022,93
09.07.2022,89
10.07.2022,87
11.07.2022,86
12.07.2022,93
13.07.2022,89
14.07.2022,86
15.07.2022,85
16.07.2022,93
17.07.2022,98
18.07.2022,107
19.07.2022,110
20.07.2022,115
21.07.2022,120
22.07.2022,126
23.07.2022,131
24.07.2022,139
25.07.2022,145
26.07.2022,153
27.07.2022,164
28.07.2022,162
29.07.2022,164
30.07.2022,174
31.07.2022,189
01.08.2022,217
02.08.2022,188
03.08.2022,203
04.08.2022,207
05.08.2022,234
06.08.2022,252
07.08.2022,228
08.08.2022,230
09.08.2022,235
10.08.2022,232
11.08.2022,227
12.08.2022,230
13.08.2022,236
14.08.2022,243
15.08.2022,278
16.08.2022,304
17.08.2022,308
18.08.2022,311
19.08.2022,315
20.08.2022,321
21.08.2022,328
22.08.2022,347
23.08.2022,370
