Date,cases
09.06.2021,393
10.06.2021,376
11.06.2021,390
12.06.2021,393
13.06.2021,353
14.06.2021,367
15.06.2021,374
16.06.2021,388
17.06.2021,410
18.06.2021,447
19.06.2021,461
20.06.2021,445
21.06.2021,435
22.06.2021,539
23.06.2021,539
24.06.2021,559
25.06.2021,591
26.06.2021,610
27.06.2021,591
28.06.2021,601
29.06.2021,643
30.06.2021,659
01.07.2021,660
02.07.2021,669
03.07.2021,685
04.07.2021,650
05.07.2021,642
06.07.2021,726
07.07.2021,713
08.07.2021,723
09.07.2021,715
10.07.2021,740
11.07.2021,739
12.07.2021,700
13.07.2021,767
14.07.2021,775
15.07.2021,780
16.07.2021,789
17.07.2021,776
18.07.2021,753
19.07.2021,711
20.07.2021,771
21.07.2021,772
22.07.2021,783
23.07.2021,784
24.07.2021,787
25.07.2021,769
26.07.2021,717
27.07.2021,767
28.07.2021,784
29.07.2021,784
30.07.2021,776
31.07.2021,772
01.08.2021,774
02.08.2021,770
03.08.2021,767
04.08.2021,769
05.08.2021,771
06.08.2021,771
07.08.2021,769
08.08.2021,766
09.08.2021,751
10.08.2021,769
11.08.2021,784
12.08.2021,788
13.08.2021,795
14.08.2021,799
15.08.2021,800
16.08.2021,789
17.08.2021,785
18.08.2021,779
19.08.2021,768
20.08.2021,764
21.08.2021,777
22.08.2021,746
23.08.2021,765
24.08.2021,774
25.08.2021,786
26.08.2021,799
27.08.2021,777
28.08.2021,775
29.08.2021,778
30.08.2021,776
31.08.2021,776
01.09.2021,772
02.09.2021,779
03.09.2021,781
04.09.2021,776
05.09.2021,779
06.09.2021,776
07.09.2021,775
08.09.2021,777
09.09.2021,775
10.09.2021,769
11.09.2021,778
12.09.2021,773
13.09.2021,712
14.09.2021,762
15.09.2021,773
16.09.2021,774
17.09.2021,771
18.09.2021,780
19.09.2021,780
20.09.2021,767
21.09.2021,797
22.09.2021,797
23.09.2021,802
24.09.2021,810
25.09.2021,806
26.09.2021,795
27.09.2021,770
28.09.2021,839
29.09.2021,846
30.09.2021,849
01.10.2021,875
02.10.2021,873
03.10.2021,882
04.10.2021,877
05.10.2021,876
06.10.2021,910
07.10.2021,910
08.10.2021,921
09.10.2021,954
10.10.2021,949
11.10.2021,946
12.10.2021,954
13.10.2021,962
14.10.2021,965
15.10.2021,979
16.10.2021,980
17.10.2021,980
18.10.2021,981
19.10.2021,991
20.10.2021,1006
21.10.2021,1011
22.10.2021,1038
23.10.2021,1048
24.10.2021,1047
25.10.2021,1042
26.10.2021,1075
27.10.2021,1091
28.10.2021,1114
29.10.2021,1145
30.10.2021,1132
31.10.2021,1131
01.11.2021,1124
02.11.2021,1144
03.11.2021,1157
04.11.2021,1165
05.11.2021,1159
06.11.2021,1152
07.11.2021,1146
08.11.2021,1164
09.11.2021,1183
10.11.2021,1206
11.11.2021,1206
